PC_CODE,PC_DESCRIPTION,UNIT,CTY_CODE,CTY_DESC,Qty,VAL(USD Million)
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11207,JORDAN,3369767,37.198925
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11219,KUWAIT,45011,0.788928
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11225,LEBANON,284464,12.373777
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11301,OMAN,184449,6.448411
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11335,QATAR,24953,0.353446
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11351,SAUDI ARAB,347434,6.45303
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11391,SYRIA,206149,5.538005
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11419,U ARAB EMTS,1319288,30.020206
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,11453,YEMEN REPUBLC,4364912,57.502149
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12075,TAIWAN,148963,9.061956
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12133,FR POLYNESIA,350,0.013968
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12163,GUAM,2814,0.035201
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12195,ISRAEL,102563,3.209157
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12215,KOREA DP RP,77517,1.400256
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12239,MACAO,9489,0.206478
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12247,MALDIVES,633611,9.500701
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12329,EAST TIMOR,79452,1.09858
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,12431,VANUATU REP,9143,1.211611
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13019,AUSTRIA,167797,9.074694
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13033,BELGIUM,3710453,82.790986
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13101,DENMARK,1383707,25.485741
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13125,FINLAND,702693,25.289961
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13129,FRANCE,6540606,135.080761
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13147,GERMANY,5073668,149.715879
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13155,GREECE,38509,1.317682
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13193,IRELAND,2176694,31.709741
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13197,ITALY,952686,16.710395
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13235,LUXEMBOURG,550,0.042455
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13275,NETHERLAND,6280975,158.00155
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13327,PORTUGAL,711570,9.114086
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13367,SPAIN,1308599,33.062545
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13387,SWEDEN,403118,10.476155
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,13421,U K,22132854,434.479831
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,14185,ICELAND,277,0.043416
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,14297,NORWAY,52524,0.616384
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,14389,SWITZERLAND,141515,9.483426
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15003,ALBANIA,11737,0.221346
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15016,ARMENIA,31319,0.783252
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15021,AZERBAIJAN,356159,5.549887
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15040,BOSNIA-HRZGOVIN,18026,0.766764
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15049,BULGARIA,298062,11.244862
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15055,BELARUS,387679,13.080587
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15092,CROATIA,147934,7.413327
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15098,CZECH REPUBLIC,545016,26.570932
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15114,ESTONIA,36945,2.024203
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15145,GEORGIA,516157,7.772985
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15181,HUNGARY,1251219,63.301924
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15212,KAZAKHSTAN,2176512,56.536764
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15216,KYRGHYZSTAN,411096,7.824938
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15224,LATVIA,1007899,14.289132
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15234,LITHUANIA,484645,9.347133
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15240,MACEDONIA,57628,1.774018
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15260,MOLDOVA,172359,4.309215
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15325,POLAND,452423,15.061485
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15343,ROMANIA,693429,26.637792
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15344,RUSSIA,9589048,399.978656
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15352,SERBIA,29556,2.994219
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15354,SERBIA MONTNGRO,40078,1.652756
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15356,MONTENEGRO,85,0.026166
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15358,SLOVAK REP,54385,3.53393
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15360,SLOVENIA,338772,42.596776
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15393,TAJIKISTAN,3238400,13.66441
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15410,TURKMENISTAN,1478237,19.292955
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15422,UKRAINE,2136376,81.113007
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,15430,UZBEKISTAN,3111662,46.729312
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,16095,CYPRUS,16572,2.657838
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,16151,GIBRALTAR,74,0.002575
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,16251,MALTA,2110156,49.425159
H8,"DRUG FORMULATIONS, BIOLOGICALS",KGS,16409,TURKEY,1099523,25.052533
H9,AGRO CHEMICALS,KGS,599,UNSPECIFIED,5450,0.004514
H9,AGRO CHEMICALS,KGS,1213,KENYA,2653454,9.832915
H9,AGRO CHEMICALS,KGS,1395,TANZANIA REP,3321673,7.620243
H9,AGRO CHEMICALS,KGS,1417,UGANDA,3920127,14.689854
H9,AGRO CHEMICALS,KGS,2035,BENIN,534359,2.549003
H9,AGRO CHEMICALS,KGS,2050,BURKINA FASO,281412,1.099427
H9,AGRO CHEMICALS,KGS,2057,CAMEROON,1351450,4.201704
H9,AGRO CHEMICALS,KGS,2087,CONGO P REP,15724,0.066069
H9,AGRO CHEMICALS,KGS,2141,GABON,884000,1.381322
H9,AGRO CHEMICALS,KGS,2199,COTE D' IVOIRE,1385819,5.871824
H9,AGRO CHEMICALS,KGS,2241,MADAGASCAR,244330,0.893835
H9,AGRO CHEMICALS,KGS,2255,MAURITANIA,300,0.000656
H9,AGRO CHEMICALS,KGS,2257,MAURITIUS,74351,0.388692
H9,AGRO CHEMICALS,KGS,2289,NIGER,1200,0.031179
H9,AGRO CHEMICALS,KGS,2345,RWANDA,480200,1.227449
H9,AGRO CHEMICALS,KGS,2353,SENEGAL,1040388,1.75387
H9,AGRO CHEMICALS,KGS,2399,TOGO,65605,0.259384
H9,AGRO CHEMICALS,KGS,2459,CONGO D. REP.,92916,0.257092
H9,AGRO CHEMICALS,KGS,3011,ANGOLA,166490,0.489746
H9,AGRO CHEMICALS,KGS,3053,BURUNDI,23668,0.105061
H9,AGRO CHEMICALS,KGS,3102,DJIBOUTI,48400,0.252616
H9,AGRO CHEMICALS,KGS,3115,ETHIOPIA,2108506,8.744219
H9,AGRO CHEMICALS,KGS,3116,ERITREA,1001,0.013258
H9,AGRO CHEMICALS,KGS,3117,EQUTL GUINEA,200,0.000657
H9,AGRO CHEMICALS,KGS,3143,GAMBIA,2902,0.018622
H9,AGRO CHEMICALS,KGS,3149,GHANA,1751580,4.166728
H9,AGRO CHEMICALS,KGS,3167,GUINEA,930840,2.807694
H9,AGRO CHEMICALS,KGS,3229,LIBERIA,115386,0.252928
H9,AGRO CHEMICALS,KGS,3243,MALAWI,113681,0.43634
H9,AGRO CHEMICALS,KGS,3249,MALI,669513,2.35456
H9,AGRO CHEMICALS,KGS,3267,MOZAMBIQUE,279988,2.221415
H9,AGRO CHEMICALS,KGS,3269,NAMIBIA,50,0.001874
H9,AGRO CHEMICALS,KGS,3291,NIGERIA,7046279,23.919877
H9,AGRO CHEMICALS,KGS,3355,SEYCHELLES,2578,0.006961
H9,AGRO CHEMICALS,KGS,3357,SIERRA LEONE,61848,0.19217
H9,AGRO CHEMICALS,KGS,3363,SOMALIA,100500,0.439266
H9,AGRO CHEMICALS,KGS,3385,SWAZILAND,5000,0.024094
H9,AGRO CHEMICALS,KGS,3461,ZAMBIA,221998,1.050438
H9,AGRO CHEMICALS,KGS,4005,ALGERIA,400289,1.904522
H9,AGRO CHEMICALS,KGS,4111,EGYPT A RP,5456819,23.970682
H9,AGRO CHEMICALS,KGS,4231,LIBYA,115054,0.755512
H9,AGRO CHEMICALS,KGS,4265,MOROCCO,4574632,11.159268
H9,AGRO CHEMICALS,KGS,4365,SOUTH AFRICA,5069006,27.700239
H9,AGRO CHEMICALS,KGS,4381,SUDAN,1550548,7.718336
H9,AGRO CHEMICALS,KGS,4407,TUNISIA,255572,1.777187
H9,AGRO CHEMICALS,KGS,4463,ZIMBABWE,250011,2.039539
H9,AGRO CHEMICALS,KGS,5059,CANADA,1724648,8.535318
H9,AGRO CHEMICALS,KGS,5423,U S A,24127170,317.188452
H9,AGRO CHEMICALS,KGS,6015,ARGENTINA,4034757,23.411834
H9,AGRO CHEMICALS,KGS,6039,BOLIVIA,3000,0.005902
H9,AGRO CHEMICALS,KGS,6043,BRAZIL,36638583,288.867796
H9,AGRO CHEMICALS,KGS,6073,CHILE,482310,1.630276
H9,AGRO CHEMICALS,KGS,6083,COLOMBIA,5732137,29.693191
H9,AGRO CHEMICALS,KGS,6109,ECUADOR,1268095,5.737295
H9,AGRO CHEMICALS,KGS,6317,PARAGUAY,449730,3.659567
H9,AGRO CHEMICALS,KGS,6319,PERU,602002,3.194815
H9,AGRO CHEMICALS,KGS,6427,URUGUAY,1291369,22.59937
H9,AGRO CHEMICALS,KGS,6433,VENEZUELA,169596,1.286198
H9,AGRO CHEMICALS,KGS,7029,BARBADOS,27490,0.119792
H9,AGRO CHEMICALS,KGS,7031,BELIZE,44781,0.245284
H9,AGRO CHEMICALS,KGS,7105,DOMINICA,26968,0.16469
H9,AGRO CHEMICALS,KGS,7159,GRENADA,20,0.000112
H9,AGRO CHEMICALS,KGS,7171,GUYANA,4570,0.078194
H9,AGRO CHEMICALS,KGS,7203,JAMAICA,34100,0.127495
H9,AGRO CHEMICALS,KGS,7405,TRINIDAD,45923,0.127091
H9,AGRO CHEMICALS,KGS,8091,COSTA RICA,2956197,8.200389
H9,AGRO CHEMICALS,KGS,8113,EL SALVADOR,120925,0.121459
H9,AGRO CHEMICALS,KGS,8165,GUATEMALA,1396290,5.263476
H9,AGRO CHEMICALS,KGS,8177,HONDURAS,57600,0.186422
H9,AGRO CHEMICALS,KGS,8287,NICARAGUA,373029,1.746425
H9,AGRO CHEMICALS,KGS,9093,CUBA,109694,0.672117
H9,AGRO CHEMICALS,KGS,9103,DOMINIC REP,268413,1.491509
H9,AGRO CHEMICALS,KGS,9175,HAITI,867720,1.644694
H9,AGRO CHEMICALS,KGS,9259,MEXICO,5669590,29.003352
H9,AGRO CHEMICALS,KGS,9277,NETHERLANDANTIL,1050,0.005062
H9,AGRO CHEMICALS,KGS,9311,PANAMA REPUBLIC,91000,0.496946
H9,AGRO CHEMICALS,KGS,9331,PUERTO RICO,210800,19.584316
H9,AGRO CHEMICALS,KGS,9383,SURINAME,27533,0.145207
H9,AGRO CHEMICALS,KGS,10001,AFGHANISTAN,146817,0.491328
H9,AGRO CHEMICALS,KGS,10017,AUSTRALIA,4155870,43.000192
H9,AGRO CHEMICALS,KGS,10027,BANGLADESH PR,15997871,47.148404
H9,AGRO CHEMICALS,KGS,10038,BHUTAN,7946,0.012864
H9,AGRO CHEMICALS,KGS,10047,BRUNEI,9300,0.084395
H9,AGRO CHEMICALS,KGS,10056,CAMBODIA,10912,0.110398
H9,AGRO CHEMICALS,KGS,10077,CHINA P RP,6035195,47.440624
H9,AGRO CHEMICALS,KGS,10127,FIJI IS,70630,0.297808
H9,AGRO CHEMICALS,KGS,10179,HONG KONG,44636,1.134199
H9,AGRO CHEMICALS,KGS,10187,INDONESIA,8983253,46.061076
H9,AGRO CHEMICALS,KGS,10189,IRAN,5164838,35.00554
H9,AGRO CHEMICALS,KGS,10205,JAPAN,2683313,53.960586
H9,AGRO CHEMICALS,KGS,10217,KOREA RP,1809329,23.04006
H9,AGRO CHEMICALS,KGS,10245,MALAYSIA,2766644,13.713737
H9,AGRO CHEMICALS,KGS,10258,MYANMAR,1533738,6.535447
H9,AGRO CHEMICALS,KGS,10273,NEPAL,25510284,13.041156
H9,AGRO CHEMICALS,KGS,10285,NEW ZEALAND,705006,3.600987
H9,AGRO CHEMICALS,KGS,10309,PAKISTAN IR,1633547,11.955443
H9,AGRO CHEMICALS,KGS,10315,PAPUA N GNA,12210,0.04809
H9,AGRO CHEMICALS,KGS,10323,PHILIPPINES,3733677,15.652699
H9,AGRO CHEMICALS,KGS,10359,SINGAPORE,2284243,34.618366
H9,AGRO CHEMICALS,KGS,10369,SRI LANKA DSR,2435479,9.510622
H9,AGRO CHEMICALS,KGS,10397,THAILAND,7441979,36.615578
H9,AGRO CHEMICALS,KGS,10437,VIETNAM SOC REP,9604302,43.460671
H9,AGRO CHEMICALS,KGS,11025,BAHARAIN IS,36143,0.266535
H9,AGRO CHEMICALS,KGS,11191,IRAQ,149431,0.865937
H9,AGRO CHEMICALS,KGS,11207,JORDAN,825756,5.254573
H9,AGRO CHEMICALS,KGS,11219,KUWAIT,45230,0.092537
H9,AGRO CHEMICALS,KGS,11225,LEBANON,430212,2.17487
H9,AGRO CHEMICALS,KGS,11301,OMAN,83822,0.550404
H9,AGRO CHEMICALS,KGS,11335,QATAR,24521,0.279873
H9,AGRO CHEMICALS,KGS,11351,SAUDI ARAB,1975681,9.274273
H9,AGRO CHEMICALS,KGS,11391,SYRIA,295644,1.167231
H9,AGRO CHEMICALS,KGS,11419,U ARAB EMTS,674167,3.823922
H9,AGRO CHEMICALS,KGS,11453,YEMEN REPUBLC,283978,1.969602
H9,AGRO CHEMICALS,KGS,12075,TAIWAN,2259293,14.576032
H9,AGRO CHEMICALS,KGS,12163,GUAM,37800,0.105598
H9,AGRO CHEMICALS,KGS,12195,ISRAEL,3651020,31.468124
H9,AGRO CHEMICALS,KGS,12215,KOREA DP RP,118324,0.443952
H9,AGRO CHEMICALS,KGS,12247,MALDIVES,26541,0.196239
H9,AGRO CHEMICALS,KGS,12329,EAST TIMOR,1290,0.050927
H9,AGRO CHEMICALS,KGS,13019,AUSTRIA,92470,0.483713
H9,AGRO CHEMICALS,KGS,13033,BELGIUM,6039020,76.691318
H9,AGRO CHEMICALS,KGS,13101,DENMARK,381336,2.741948
H9,AGRO CHEMICALS,KGS,13125,FINLAND,25698,0.41745
H9,AGRO CHEMICALS,KGS,13129,FRANCE,10800094,98.925255
H9,AGRO CHEMICALS,KGS,13147,GERMANY,3285988,65.850211
H9,AGRO CHEMICALS,KGS,13155,GREECE,388722,1.67281
H9,AGRO CHEMICALS,KGS,13193,IRELAND,48017,0.831458
H9,AGRO CHEMICALS,KGS,13197,ITALY,4993820,25.951994
H9,AGRO CHEMICALS,KGS,13275,NETHERLAND,12297980,56.165177
H9,AGRO CHEMICALS,KGS,13327,PORTUGAL,1210489,4.878817
H9,AGRO CHEMICALS,KGS,13367,SPAIN,3105850,16.54819
H9,AGRO CHEMICALS,KGS,13387,SWEDEN,0,0.000003
H9,AGRO CHEMICALS,KGS,13421,U K,5251527,47.669649
H9,AGRO CHEMICALS,KGS,14389,SWITZERLAND,253796,3.245908
H9,AGRO CHEMICALS,KGS,15003,ALBANIA,21467,0.114448
H9,AGRO CHEMICALS,KGS,15049,BULGARIA,990400,3.560317
H9,AGRO CHEMICALS,KGS,15055,BELARUS,575,0.036064
H9,AGRO CHEMICALS,KGS,15092,CROATIA,278213,0.465738
H9,AGRO CHEMICALS,KGS,15098,CZECH REPUBLIC,200,0.00446
H9,AGRO CHEMICALS,KGS,15114,ESTONIA,30450,0.1985
H9,AGRO CHEMICALS,KGS,15145,GEORGIA,149350,0.791304
H9,AGRO CHEMICALS,KGS,15181,HUNGARY,110561,0.172583
H9,AGRO CHEMICALS,KGS,15212,KAZAKHSTAN,13340,0.128918
H9,AGRO CHEMICALS,KGS,15224,LATVIA,117228,0.3923
H9,AGRO CHEMICALS,KGS,15234,LITHUANIA,107000,0.686913
H9,AGRO CHEMICALS,KGS,15240,MACEDONIA,1440,0.006845
H9,AGRO CHEMICALS,KGS,15260,MOLDOVA,40900,0.15411
H9,AGRO CHEMICALS,KGS,15325,POLAND,433942,1.95864
H9,AGRO CHEMICALS,KGS,15343,ROMANIA,256012,0.315155
H9,AGRO CHEMICALS,KGS,15344,RUSSIA,861594,5.55511
H9,AGRO CHEMICALS,KGS,15352,SERBIA,57008,0.281667
H9,AGRO CHEMICALS,KGS,15354,SERBIA MONTNGRO,19000,0.058612
H9,AGRO CHEMICALS,KGS,15358,SLOVAK REP,50,0.003651
H9,AGRO CHEMICALS,KGS,15360,SLOVENIA,304990,1.127388
H9,AGRO CHEMICALS,KGS,15393,TAJIKISTAN,28170,0.155787
H9,AGRO CHEMICALS,KGS,15422,UKRAINE,308750,1.64476
H9,AGRO CHEMICALS,KGS,15430,UZBEKISTAN,117938,0.964681
H9,AGRO CHEMICALS,KGS,16095,CYPRUS,33600,0.170619
H9,AGRO CHEMICALS,KGS,16409,TURKEY,4115667,19.756779
I1,SURGICALS,NA,1213,KENYA,NA,3.310002
I1,SURGICALS,NA,1395,TANZANIA REP,NA,3.594306
I1,SURGICALS,NA,1417,UGANDA,NA,0.760613
I1,SURGICALS,NA,2035,BENIN,NA,0.089462
I1,SURGICALS,NA,2050,BURKINA FASO,NA,0.059752
I1,SURGICALS,NA,2057,CAMEROON,NA,0.153326
I1,SURGICALS,NA,2067,C AFRI REP,NA,0.039521
I1,SURGICALS,NA,2069,CHAD,NA,0.030497
I1,SURGICALS,NA,2087,CONGO P REP,NA,0.924486
I1,SURGICALS,NA,2141,GABON,NA,0.011467
I1,SURGICALS,NA,2199,COTE D' IVOIRE,NA,0.094209
I1,SURGICALS,NA,2241,MADAGASCAR,NA,0.190867
I1,SURGICALS,NA,2255,MAURITANIA,NA,0.087097
I1,SURGICALS,NA,2257,MAURITIUS,NA,0.923133
I1,SURGICALS,NA,2289,NIGER,NA,0.211276
I1,SURGICALS,NA,2345,RWANDA,NA,1.625104
I1,SURGICALS,NA,2353,SENEGAL,NA,0.149775
I1,SURGICALS,NA,2399,TOGO,NA,0.083058
I1,SURGICALS,NA,2459,CONGO D. REP.,NA,1.396893
I1,SURGICALS,NA,3011,ANGOLA,NA,1.914302
I1,SURGICALS,NA,3041,BOTSWANA,NA,0.200464
I1,SURGICALS,NA,3053,BURUNDI,NA,0.323254
I1,SURGICALS,NA,3085,COMOROS,NA,0.001112
I1,SURGICALS,NA,3102,DJIBOUTI,NA,0.0968
I1,SURGICALS,NA,3115,ETHIOPIA,NA,3.951948
I1,SURGICALS,NA,3116,ERITREA,NA,0.303762
I1,SURGICALS,NA,3117,EQUTL GUINEA,NA,0.011138
I1,SURGICALS,NA,3143,GAMBIA,NA,0.118758
I1,SURGICALS,NA,3149,GHANA,NA,0.369014
I1,SURGICALS,NA,3167,GUINEA,NA,0.099321
I1,SURGICALS,NA,3169,GUINEA BISSAU,NA,0.006417
I1,SURGICALS,NA,3227,LESOTHO,NA,0.136403
I1,SURGICALS,NA,3229,LIBERIA,NA,0.142044
I1,SURGICALS,NA,3243,MALAWI,NA,1.35575
I1,SURGICALS,NA,3249,MALI,NA,0.388174
I1,SURGICALS,NA,3267,MOZAMBIQUE,NA,0.929046
I1,SURGICALS,NA,3269,NAMIBIA,NA,0.110536
I1,SURGICALS,NA,3291,NIGERIA,NA,4.479879
I1,SURGICALS,NA,3339,REUNION,NA,0.001367
I1,SURGICALS,NA,3355,SEYCHELLES,NA,0.063529
I1,SURGICALS,NA,3357,SIERRA LEONE,NA,0.289804
I1,SURGICALS,NA,3363,SOMALIA,NA,0.203235
I1,SURGICALS,NA,3385,SWAZILAND,NA,0.00795
I1,SURGICALS,NA,3461,ZAMBIA,NA,1.863337
I1,SURGICALS,NA,4005,ALGERIA,NA,0.633892
I1,SURGICALS,NA,4111,EGYPT A RP,NA,2.833476
I1,SURGICALS,NA,4231,LIBYA,NA,0.049175
I1,SURGICALS,NA,4265,MOROCCO,NA,2.036807
I1,SURGICALS,NA,4365,SOUTH AFRICA,NA,5.423167
I1,SURGICALS,NA,4381,SUDAN,NA,2.281424
I1,SURGICALS,NA,4407,TUNISIA,NA,0.926198
I1,SURGICALS,NA,4463,ZIMBABWE,NA,0.24324
I1,SURGICALS,NA,5059,CANADA,NA,1.450725
I1,SURGICALS,NA,5423,U S A,NA,26.544191
I1,SURGICALS,NA,6015,ARGENTINA,NA,0.98247
I1,SURGICALS,NA,6039,BOLIVIA,NA,0.329754
I1,SURGICALS,NA,6043,BRAZIL,NA,12.11182
I1,SURGICALS,NA,6073,CHILE,NA,0.587935
I1,SURGICALS,NA,6083,COLOMBIA,NA,1.635748
I1,SURGICALS,NA,6109,ECUADOR,NA,0.931209
I1,SURGICALS,NA,6317,PARAGUAY,NA,0.112013
I1,SURGICALS,NA,6319,PERU,NA,1.381504
I1,SURGICALS,NA,6427,URUGUAY,NA,0.076418
I1,SURGICALS,NA,6433,VENEZUELA,NA,2.096366
I1,SURGICALS,NA,7013,ANTIGUA,NA,0.000245
I1,SURGICALS,NA,7023,BAHAMAS,NA,0.008185
I1,SURGICALS,NA,7029,BARBADOS,NA,0.015781
I1,SURGICALS,NA,7031,BELIZE,NA,0.012464
I1,SURGICALS,NA,7105,DOMINICA,NA,0.005247
I1,SURGICALS,NA,7171,GUYANA,NA,0.159276
I1,SURGICALS,NA,7203,JAMAICA,NA,0.126951
I1,SURGICALS,NA,7373,ST KITT N A,NA,0.023106
I1,SURGICALS,NA,7405,TRINIDAD,NA,0.380628
I1,SURGICALS,NA,8091,COSTA RICA,NA,0.062922
I1,SURGICALS,NA,8113,EL SALVADOR,NA,0.133797
I1,SURGICALS,NA,8165,GUATEMALA,NA,0.264079
I1,SURGICALS,NA,8177,HONDURAS,NA,0.125188
I1,SURGICALS,NA,8287,NICARAGUA,NA,0.5821
I1,SURGICALS,NA,9007,AMERI SAMOA,NA,0.001818
I1,SURGICALS,NA,9065,CAYMAN IS,NA,0.553167
I1,SURGICALS,NA,9093,CUBA,NA,0.051681
I1,SURGICALS,NA,9103,DOMINIC REP,NA,0.847986
I1,SURGICALS,NA,9175,HAITI,NA,0.014876
I1,SURGICALS,NA,9259,MEXICO,NA,1.791318
I1,SURGICALS,NA,9277,NETHERLANDANTIL,NA,0.109098
I1,SURGICALS,NA,9311,PANAMA REPUBLIC,NA,0.108207
I1,SURGICALS,NA,9331,PUERTO RICO,NA,0.305457
I1,SURGICALS,NA,9383,SURINAME,NA,0.000139
I1,SURGICALS,NA,10001,AFGHANISTAN,NA,0.811778
I1,SURGICALS,NA,10017,AUSTRALIA,NA,10.358133
I1,SURGICALS,NA,10027,BANGLADESH PR,NA,8.091704
I1,SURGICALS,NA,10038,BHUTAN,NA,0.79548
I1,SURGICALS,NA,10047,BRUNEI,NA,0.005106
I1,SURGICALS,NA,10056,CAMBODIA,NA,0.382695
I1,SURGICALS,NA,10077,CHINA P RP,NA,2.194415
I1,SURGICALS,NA,10127,FIJI IS,NA,0.135024
I1,SURGICALS,NA,10179,HONG KONG,NA,0.686295
I1,SURGICALS,NA,10187,INDONESIA,NA,1.873158
I1,SURGICALS,NA,10189,IRAN,NA,3.694358
I1,SURGICALS,NA,10205,JAPAN,NA,1.501629
I1,SURGICALS,NA,10214,KIRIBATI REP,NA,0.000591
I1,SURGICALS,NA,10217,KOREA RP,NA,3.329057
I1,SURGICALS,NA,10223,LAO PD RP,NA,0.0142
I1,SURGICALS,NA,10245,MALAYSIA,NA,5.821427
I1,SURGICALS,NA,10256,MICRONESIA,NA,0.008841
I1,SURGICALS,NA,10258,MYANMAR,NA,1.523217
I1,SURGICALS,NA,10261,MONGOLIA,NA,0.068178
I1,SURGICALS,NA,10273,NEPAL,NA,10.400995
I1,SURGICALS,NA,10285,NEW ZEALAND,NA,0.656043
I1,SURGICALS,NA,10309,PAKISTAN IR,NA,2.200326
I1,SURGICALS,NA,10315,PAPUA N GNA,NA,1.590169
I1,SURGICALS,NA,10323,PHILIPPINES,NA,5.214259
I1,SURGICALS,NA,10359,SINGAPORE,NA,3.20214
I1,SURGICALS,NA,10361,SOLOMON IS,NA,0.001469
I1,SURGICALS,NA,10369,SRI LANKA DSR,NA,6.75588
I1,SURGICALS,NA,10397,THAILAND,NA,2.882827
I1,SURGICALS,NA,10403,TONGA,NA,0.001797
I1,SURGICALS,NA,10437,VIETNAM SOC REP,NA,1.868032
I1,SURGICALS,NA,10447,SAMOA,NA,0.021418
I1,SURGICALS,NA,11025,BAHARAIN IS,NA,0.298255
I1,SURGICALS,NA,11191,IRAQ,NA,1.749964
I1,SURGICALS,NA,11207,JORDAN,NA,0.936607
I1,SURGICALS,NA,11219,KUWAIT,NA,0.181424
I1,SURGICALS,NA,11225,LEBANON,NA,0.569842
I1,SURGICALS,NA,11301,OMAN,NA,1.595816
I1,SURGICALS,NA,11335,QATAR,NA,0.483377
I1,SURGICALS,NA,11351,SAUDI ARAB,NA,3.011693
I1,SURGICALS,NA,11391,SYRIA,NA,0.747458
I1,SURGICALS,NA,11419,U ARAB EMTS,NA,4.168649
I1,SURGICALS,NA,11453,YEMEN REPUBLC,NA,1.341039
I1,SURGICALS,NA,12075,TAIWAN,NA,0.557529
I1,SURGICALS,NA,12163,GUAM,NA,0.003757
I1,SURGICALS,NA,12195,ISRAEL,NA,0.968771
I1,SURGICALS,NA,12215,KOREA DP RP,NA,0.063386
I1,SURGICALS,NA,12247,MALDIVES,NA,1.445894
I1,SURGICALS,NA,12329,EAST TIMOR,NA,0.090328
I1,SURGICALS,NA,12431,VANUATU REP,NA,0.045798
I1,SURGICALS,NA,13019,AUSTRIA,NA,0.22946
I1,SURGICALS,NA,13033,BELGIUM,NA,5.606974
I1,SURGICALS,NA,13101,DENMARK,NA,2.206567
I1,SURGICALS,NA,13125,FINLAND,NA,0.080877
I1,SURGICALS,NA,13129,FRANCE,NA,5.678656
