PC_CODE,PC_DESCRIPTION,UNIT,CTY_CODE,CTY_DESC,Qty,VAL(USD Million)
G1,LEATHER GARMENTS,KGS,10273,NEPAL,1355,0.044803
G1,LEATHER GARMENTS,KGS,10285,NEW ZEALAND,6105,0.442708
G1,LEATHER GARMENTS,KGS,10323,PHILIPPINES,15,0.001196
G1,LEATHER GARMENTS,KGS,10359,SINGAPORE,18077,1.186038
G1,LEATHER GARMENTS,KGS,10369,SRI LANKA DSR,927,0.059873
G1,LEATHER GARMENTS,KGS,10397,THAILAND,254,0.026824
G1,LEATHER GARMENTS,KGS,10437,VIETNAM SOC REP,28,0.001671
G1,LEATHER GARMENTS,KGS,11025,BAHARAIN IS,179,0.002119
G1,LEATHER GARMENTS,KGS,11191,IRAQ,8,0.000119
G1,LEATHER GARMENTS,KGS,11207,JORDAN,750,0.001727
G1,LEATHER GARMENTS,KGS,11219,KUWAIT,2546,0.026535
G1,LEATHER GARMENTS,KGS,11225,LEBANON,63,0.014182
G1,LEATHER GARMENTS,KGS,11301,OMAN,857,0.02998
G1,LEATHER GARMENTS,KGS,11335,QATAR,30,0.002915
G1,LEATHER GARMENTS,KGS,11351,SAUDI ARAB,2368,0.1194
G1,LEATHER GARMENTS,KGS,11419,U ARAB EMTS,306368,25.598141
G1,LEATHER GARMENTS,KGS,12075,TAIWAN,9325,0.899797
G1,LEATHER GARMENTS,KGS,12195,ISRAEL,18587,0.878057
G1,LEATHER GARMENTS,KGS,12215,KOREA DP RP,20,0.002307
G1,LEATHER GARMENTS,KGS,12247,MALDIVES,5,0.000905
G1,LEATHER GARMENTS,KGS,13019,AUSTRIA,70542,3.641003
G1,LEATHER GARMENTS,KGS,13033,BELGIUM,69322,4.761425
G1,LEATHER GARMENTS,KGS,13101,DENMARK,356616,24.863643
G1,LEATHER GARMENTS,KGS,13125,FINLAND,14327,0.968348
G1,LEATHER GARMENTS,KGS,13129,FRANCE,667718,49.375076
G1,LEATHER GARMENTS,KGS,13147,GERMANY,1627849,104.078558
G1,LEATHER GARMENTS,KGS,13155,GREECE,3270,0.199504
G1,LEATHER GARMENTS,KGS,13193,IRELAND,76,0.000718
G1,LEATHER GARMENTS,KGS,13197,ITALY,620434,53.224288
G1,LEATHER GARMENTS,KGS,13235,LUXEMBOURG,5,0.000841
G1,LEATHER GARMENTS,KGS,13275,NETHERLAND,215661,17.719894
G1,LEATHER GARMENTS,KGS,13327,PORTUGAL,35035,2.258517
G1,LEATHER GARMENTS,KGS,13367,SPAIN,1370773,89.666568
G1,LEATHER GARMENTS,KGS,13387,SWEDEN,79932,5.365531
G1,LEATHER GARMENTS,KGS,13421,U K,567675,41.421617
G1,LEATHER GARMENTS,KGS,14121,FAROE IS.,3,0.00024
G1,LEATHER GARMENTS,KGS,14185,ICELAND,121,0.008867
G1,LEATHER GARMENTS,KGS,14297,NORWAY,23538,1.516619
G1,LEATHER GARMENTS,KGS,14389,SWITZERLAND,59385,4.390027
G1,LEATHER GARMENTS,KGS,15049,BULGARIA,519,0.025136
G1,LEATHER GARMENTS,KGS,15055,BELARUS,345,0.016682
G1,LEATHER GARMENTS,KGS,15092,CROATIA,821,0.027559
G1,LEATHER GARMENTS,KGS,15098,CZECH REPUBLIC,18753,1.69934
G1,LEATHER GARMENTS,KGS,15114,ESTONIA,298,0.013492
G1,LEATHER GARMENTS,KGS,15145,GEORGIA,20,0.001021
G1,LEATHER GARMENTS,KGS,15181,HUNGARY,3959,0.103396
G1,LEATHER GARMENTS,KGS,15212,KAZAKHSTAN,358,0.014306
G1,LEATHER GARMENTS,KGS,15216,KYRGHYZSTAN,242,0.009441
G1,LEATHER GARMENTS,KGS,15234,LITHUANIA,799,0.081946
G1,LEATHER GARMENTS,KGS,15325,POLAND,22215,1.641567
G1,LEATHER GARMENTS,KGS,15343,ROMANIA,1319,0.032932
G1,LEATHER GARMENTS,KGS,15344,RUSSIA,82282,6.686819
G1,LEATHER GARMENTS,KGS,15352,SERBIA,111,0.003631
G1,LEATHER GARMENTS,KGS,15358,SLOVAK REP,1,0.000166
G1,LEATHER GARMENTS,KGS,15360,SLOVENIA,40,0.000647
G1,LEATHER GARMENTS,KGS,15430,UZBEKISTAN,425,0.01727
G1,LEATHER GARMENTS,KGS,16151,GIBRALTAR,55,0.00346
G1,LEATHER GARMENTS,KGS,16251,MALTA,163,0.01703
G1,LEATHER GARMENTS,KGS,16409,TURKEY,21501,1.871201
G2,FOOTWEAR OF LEATHER,NA,599,UNSPECIFIED,NA,0.036512
G2,FOOTWEAR OF LEATHER,NA,1213,KENYA,NA,4.538414
G2,FOOTWEAR OF LEATHER,NA,1395,TANZANIA REP,NA,2.013066
G2,FOOTWEAR OF LEATHER,NA,1417,UGANDA,NA,0.160679
G2,FOOTWEAR OF LEATHER,NA,2035,BENIN,NA,0.003913
G2,FOOTWEAR OF LEATHER,NA,2057,CAMEROON,NA,0.703097
G2,FOOTWEAR OF LEATHER,NA,2069,CHAD,NA,0.000223
G2,FOOTWEAR OF LEATHER,NA,2087,CONGO P REP,NA,0.136092
G2,FOOTWEAR OF LEATHER,NA,2141,GABON,NA,0.066573
G2,FOOTWEAR OF LEATHER,NA,2199,COTE D' IVOIRE,NA,0.231009
G2,FOOTWEAR OF LEATHER,NA,2241,MADAGASCAR,NA,0.174016
G2,FOOTWEAR OF LEATHER,NA,2255,MAURITANIA,NA,0.05234
G2,FOOTWEAR OF LEATHER,NA,2257,MAURITIUS,NA,0.930799
G2,FOOTWEAR OF LEATHER,NA,2289,NIGER,NA,0.045512
G2,FOOTWEAR OF LEATHER,NA,2345,RWANDA,NA,0.128243
G2,FOOTWEAR OF LEATHER,NA,2353,SENEGAL,NA,0.218613
G2,FOOTWEAR OF LEATHER,NA,2399,TOGO,NA,0.077293
G2,FOOTWEAR OF LEATHER,NA,2459,CONGO D. REP.,NA,0.101426
G2,FOOTWEAR OF LEATHER,NA,3011,ANGOLA,NA,0.190507
G2,FOOTWEAR OF LEATHER,NA,3041,BOTSWANA,NA,0.501635
G2,FOOTWEAR OF LEATHER,NA,3053,BURUNDI,NA,0.000099
G2,FOOTWEAR OF LEATHER,NA,3085,COMOROS,NA,0.014911
G2,FOOTWEAR OF LEATHER,NA,3102,DJIBOUTI,NA,1.797283
G2,FOOTWEAR OF LEATHER,NA,3115,ETHIOPIA,NA,0.111831
G2,FOOTWEAR OF LEATHER,NA,3135,FR S ANT TR,NA,0.060563
G2,FOOTWEAR OF LEATHER,NA,3143,GAMBIA,NA,0.000704
G2,FOOTWEAR OF LEATHER,NA,3149,GHANA,NA,2.901719
G2,FOOTWEAR OF LEATHER,NA,3167,GUINEA,NA,0.077711
G2,FOOTWEAR OF LEATHER,NA,3229,LIBERIA,NA,0.069167
G2,FOOTWEAR OF LEATHER,NA,3243,MALAWI,NA,0.165856
G2,FOOTWEAR OF LEATHER,NA,3249,MALI,NA,0.001601
G2,FOOTWEAR OF LEATHER,NA,3267,MOZAMBIQUE,NA,0.455693
G2,FOOTWEAR OF LEATHER,NA,3269,NAMIBIA,NA,0.001777
G2,FOOTWEAR OF LEATHER,NA,3291,NIGERIA,NA,2.383398
G2,FOOTWEAR OF LEATHER,NA,3339,REUNION,NA,0.368639
G2,FOOTWEAR OF LEATHER,NA,3355,SEYCHELLES,NA,0.112178
G2,FOOTWEAR OF LEATHER,NA,3357,SIERRA LEONE,NA,0.049853
G2,FOOTWEAR OF LEATHER,NA,3363,SOMALIA,NA,17.034589
G2,FOOTWEAR OF LEATHER,NA,3385,SWAZILAND,NA,0.37353
G2,FOOTWEAR OF LEATHER,NA,3461,ZAMBIA,NA,0.661957
G2,FOOTWEAR OF LEATHER,NA,4005,ALGERIA,NA,0.527591
G2,FOOTWEAR OF LEATHER,NA,4111,EGYPT A RP,NA,0.355311
G2,FOOTWEAR OF LEATHER,NA,4231,LIBYA,NA,0.022707
G2,FOOTWEAR OF LEATHER,NA,4265,MOROCCO,NA,0.020039
G2,FOOTWEAR OF LEATHER,NA,4365,SOUTH AFRICA,NA,18.356976
G2,FOOTWEAR OF LEATHER,NA,4381,SUDAN,NA,0.395133
G2,FOOTWEAR OF LEATHER,NA,4407,TUNISIA,NA,0.027243
G2,FOOTWEAR OF LEATHER,NA,4463,ZIMBABWE,NA,0.005332
G2,FOOTWEAR OF LEATHER,NA,5059,CANADA,NA,18.739886
G2,FOOTWEAR OF LEATHER,NA,5157,GREENLAND,NA,8.805141
G2,FOOTWEAR OF LEATHER,NA,5423,U S A,NA,403.099782
G2,FOOTWEAR OF LEATHER,NA,6015,ARGENTINA,NA,4.265943
G2,FOOTWEAR OF LEATHER,NA,6043,BRAZIL,NA,3.351646
G2,FOOTWEAR OF LEATHER,NA,6073,CHILE,NA,14.552203
G2,FOOTWEAR OF LEATHER,NA,6083,COLOMBIA,NA,2.128364
G2,FOOTWEAR OF LEATHER,NA,6109,ECUADOR,NA,0.169909
G2,FOOTWEAR OF LEATHER,NA,6317,PARAGUAY,NA,0.052912
G2,FOOTWEAR OF LEATHER,NA,6319,PERU,NA,4.202928
G2,FOOTWEAR OF LEATHER,NA,6427,URUGUAY,NA,0.444727
G2,FOOTWEAR OF LEATHER,NA,6433,VENEZUELA,NA,0.006135
G2,FOOTWEAR OF LEATHER,NA,7020,ARUBA,NA,0.000008
G2,FOOTWEAR OF LEATHER,NA,7023,BAHAMAS,NA,0.059205
G2,FOOTWEAR OF LEATHER,NA,7029,BARBADOS,NA,0.00143
G2,FOOTWEAR OF LEATHER,NA,7105,DOMINICA,NA,0.00008
G2,FOOTWEAR OF LEATHER,NA,7159,GRENADA,NA,0.00133
G2,FOOTWEAR OF LEATHER,NA,7171,GUYANA,NA,0.146964
G2,FOOTWEAR OF LEATHER,NA,7203,JAMAICA,NA,0.00547
G2,FOOTWEAR OF LEATHER,NA,7263,MONTSERRAT,NA,0.000037
G2,FOOTWEAR OF LEATHER,NA,7373,ST KITT N A,NA,0.000184
G2,FOOTWEAR OF LEATHER,NA,7375,ST LUCIA,NA,0.002581
G2,FOOTWEAR OF LEATHER,NA,7379,ST VINCENT,NA,0.001673
G2,FOOTWEAR OF LEATHER,NA,7405,TRINIDAD,NA,0.14752
G2,FOOTWEAR OF LEATHER,NA,8091,COSTA RICA,NA,0.43159
G2,FOOTWEAR OF LEATHER,NA,8113,EL SALVADOR,NA,0.319066
G2,FOOTWEAR OF LEATHER,NA,8165,GUATEMALA,NA,0.05137
G2,FOOTWEAR OF LEATHER,NA,9045,BR VIRGN IS,NA,0.083859
G2,FOOTWEAR OF LEATHER,NA,9065,CAYMAN IS,NA,0.000374
G2,FOOTWEAR OF LEATHER,NA,9093,CUBA,NA,0.050486
G2,FOOTWEAR OF LEATHER,NA,9103,DOMINIC REP,NA,0.004579
G2,FOOTWEAR OF LEATHER,NA,9161,GUADELOUPE,NA,0.03076
G2,FOOTWEAR OF LEATHER,NA,9259,MEXICO,NA,7.434598
G2,FOOTWEAR OF LEATHER,NA,9277,NETHERLANDANTIL,NA,0.194547
G2,FOOTWEAR OF LEATHER,NA,9311,PANAMA REPUBLIC,NA,3.041999
G2,FOOTWEAR OF LEATHER,NA,9331,PUERTO RICO,NA,0.051822
G2,FOOTWEAR OF LEATHER,NA,9383,SURINAME,NA,0.004663
G2,FOOTWEAR OF LEATHER,NA,10001,AFGHANISTAN,NA,0.78418
G2,FOOTWEAR OF LEATHER,NA,10017,AUSTRALIA,NA,24.222082
G2,FOOTWEAR OF LEATHER,NA,10027,BANGLADESH PR,NA,4.295752
G2,FOOTWEAR OF LEATHER,NA,10038,BHUTAN,NA,0.082999
G2,FOOTWEAR OF LEATHER,NA,10047,BRUNEI,NA,0.080835
G2,FOOTWEAR OF LEATHER,NA,10056,CAMBODIA,NA,0.013539
G2,FOOTWEAR OF LEATHER,NA,10077,CHINA P RP,NA,30.185586
G2,FOOTWEAR OF LEATHER,NA,10127,FIJI IS,NA,0.092113
G2,FOOTWEAR OF LEATHER,NA,10179,HONG KONG,NA,12.265915
G2,FOOTWEAR OF LEATHER,NA,10187,INDONESIA,NA,0.994335
G2,FOOTWEAR OF LEATHER,NA,10189,IRAN,NA,0.850287
G2,FOOTWEAR OF LEATHER,NA,10205,JAPAN,NA,31.556187
G2,FOOTWEAR OF LEATHER,NA,10217,KOREA RP,NA,16.420865
G2,FOOTWEAR OF LEATHER,NA,10223,LAO PD RP,NA,0.000015
G2,FOOTWEAR OF LEATHER,NA,10245,MALAYSIA,NA,6.53306
G2,FOOTWEAR OF LEATHER,NA,10258,MYANMAR,NA,0.216294
G2,FOOTWEAR OF LEATHER,NA,10261,MONGOLIA,NA,0.006953
G2,FOOTWEAR OF LEATHER,NA,10273,NEPAL,NA,6.858223
G2,FOOTWEAR OF LEATHER,NA,10285,NEW ZEALAND,NA,5.104534
G2,FOOTWEAR OF LEATHER,NA,10309,PAKISTAN IR,NA,0.055086
G2,FOOTWEAR OF LEATHER,NA,10315,PAPUA N GNA,NA,0.437632
G2,FOOTWEAR OF LEATHER,NA,10323,PHILIPPINES,NA,1.817883
G2,FOOTWEAR OF LEATHER,NA,10359,SINGAPORE,NA,3.449129
G2,FOOTWEAR OF LEATHER,NA,10369,SRI LANKA DSR,NA,4.887865
G2,FOOTWEAR OF LEATHER,NA,10397,THAILAND,NA,1.307119
G2,FOOTWEAR OF LEATHER,NA,10437,VIETNAM SOC REP,NA,0.262186
G2,FOOTWEAR OF LEATHER,NA,11025,BAHARAIN IS,NA,0.376469
G2,FOOTWEAR OF LEATHER,NA,11191,IRAQ,NA,0.047873
G2,FOOTWEAR OF LEATHER,NA,11207,JORDAN,NA,3.469796
G2,FOOTWEAR OF LEATHER,NA,11219,KUWAIT,NA,1.698533
G2,FOOTWEAR OF LEATHER,NA,11225,LEBANON,NA,0.617812
G2,FOOTWEAR OF LEATHER,NA,11301,OMAN,NA,2.60376
G2,FOOTWEAR OF LEATHER,NA,11335,QATAR,NA,2.059157
G2,FOOTWEAR OF LEATHER,NA,11351,SAUDI ARAB,NA,11.2434
G2,FOOTWEAR OF LEATHER,NA,11391,SYRIA,NA,0.306862
G2,FOOTWEAR OF LEATHER,NA,11419,U ARAB EMTS,NA,56.672675
G2,FOOTWEAR OF LEATHER,NA,11453,YEMEN REPUBLC,NA,0.134408
G2,FOOTWEAR OF LEATHER,NA,12075,TAIWAN,NA,2.212833
G2,FOOTWEAR OF LEATHER,NA,12195,ISRAEL,NA,6.092739
G2,FOOTWEAR OF LEATHER,NA,12215,KOREA DP RP,NA,0.275351
G2,FOOTWEAR OF LEATHER,NA,12247,MALDIVES,NA,0.180949
G2,FOOTWEAR OF LEATHER,NA,12281,NEW CALEDONIA,NA,0.051005
G2,FOOTWEAR OF LEATHER,NA,13019,AUSTRIA,NA,9.744851
G2,FOOTWEAR OF LEATHER,NA,13033,BELGIUM,NA,54.557872
G2,FOOTWEAR OF LEATHER,NA,13101,DENMARK,NA,11.346644
G2,FOOTWEAR OF LEATHER,NA,13125,FINLAND,NA,5.760533
G2,FOOTWEAR OF LEATHER,NA,13129,FRANCE,NA,151.246975
G2,FOOTWEAR OF LEATHER,NA,13147,GERMANY,NA,264.85542
G2,FOOTWEAR OF LEATHER,NA,13155,GREECE,NA,7.117039
G2,FOOTWEAR OF LEATHER,NA,13193,IRELAND,NA,3.880974
G2,FOOTWEAR OF LEATHER,NA,13197,ITALY,NA,127.453701
G2,FOOTWEAR OF LEATHER,NA,13235,LUXEMBOURG,NA,0.01703
G2,FOOTWEAR OF LEATHER,NA,13262,MONACO,NA,0.615031
G2,FOOTWEAR OF LEATHER,NA,13275,NETHERLAND,NA,75.480879
G2,FOOTWEAR OF LEATHER,NA,13327,PORTUGAL,NA,6.881352
G2,FOOTWEAR OF LEATHER,NA,13367,SPAIN,NA,104.381023
G2,FOOTWEAR OF LEATHER,NA,13387,SWEDEN,NA,7.733306
G2,FOOTWEAR OF LEATHER,NA,13421,U K,NA,436.42321
G2,FOOTWEAR OF LEATHER,NA,14185,ICELAND,NA,0.070844
G2,FOOTWEAR OF LEATHER,NA,14297,NORWAY,NA,2.380317
G2,FOOTWEAR OF LEATHER,NA,14389,SWITZERLAND,NA,6.24988
G2,FOOTWEAR OF LEATHER,NA,15003,ALBANIA,NA,0.345049
G2,FOOTWEAR OF LEATHER,NA,15016,ARMENIA,NA,0.088267
G2,FOOTWEAR OF LEATHER,NA,15021,AZERBAIJAN,NA,0.00933
G2,FOOTWEAR OF LEATHER,NA,15049,BULGARIA,NA,0.00276
G2,FOOTWEAR OF LEATHER,NA,15055,BELARUS,NA,0.286827
G2,FOOTWEAR OF LEATHER,NA,15092,CROATIA,NA,1.326117
G2,FOOTWEAR OF LEATHER,NA,15098,CZECH REPUBLIC,NA,2.036685
G2,FOOTWEAR OF LEATHER,NA,15114,ESTONIA,NA,0.620996
G2,FOOTWEAR OF LEATHER,NA,15145,GEORGIA,NA,0.064007
G2,FOOTWEAR OF LEATHER,NA,15181,HUNGARY,NA,12.878767
G2,FOOTWEAR OF LEATHER,NA,15212,KAZAKHSTAN,NA,0.237338
G2,FOOTWEAR OF LEATHER,NA,15216,KYRGHYZSTAN,NA,0.326327
G2,FOOTWEAR OF LEATHER,NA,15224,LATVIA,NA,0.272786
G2,FOOTWEAR OF LEATHER,NA,15234,LITHUANIA,NA,3.201016
G2,FOOTWEAR OF LEATHER,NA,15260,MOLDOVA,NA,0.172948
G2,FOOTWEAR OF LEATHER,NA,15325,POLAND,NA,44.775853
G2,FOOTWEAR OF LEATHER,NA,15343,ROMANIA,NA,1.804336
G2,FOOTWEAR OF LEATHER,NA,15344,RUSSIA,NA,21.389522
G2,FOOTWEAR OF LEATHER,NA,15352,SERBIA,NA,0.112294
G2,FOOTWEAR OF LEATHER,NA,15358,SLOVAK REP,NA,1.586459
G2,FOOTWEAR OF LEATHER,NA,15360,SLOVENIA,NA,5.237141
G2,FOOTWEAR OF LEATHER,NA,15393,TAJIKISTAN,NA,0.006111
G2,FOOTWEAR OF LEATHER,NA,15422,UKRAINE,NA,1.693137
G2,FOOTWEAR OF LEATHER,NA,15430,UZBEKISTAN,NA,0.048672
G2,FOOTWEAR OF LEATHER,NA,16095,CYPRUS,NA,2.09169
G2,FOOTWEAR OF LEATHER,NA,16251,MALTA,NA,0.211156
G2,FOOTWEAR OF LEATHER,NA,16409,TURKEY,NA,2.018531
G3,LEATHER FOOTWEAR COMPONENT,KGS,1213,KENYA,3913,0.070699
G3,LEATHER FOOTWEAR COMPONENT,KGS,1395,TANZANIA REP,200,0.00022
G3,LEATHER FOOTWEAR COMPONENT,KGS,1417,UGANDA,111,0.000693
G3,LEATHER FOOTWEAR COMPONENT,KGS,2257,MAURITIUS,232,0.002744
G3,LEATHER FOOTWEAR COMPONENT,KGS,2399,TOGO,3000,0.023505
G3,LEATHER FOOTWEAR COMPONENT,KGS,3011,ANGOLA,450,0.003382
G3,LEATHER FOOTWEAR COMPONENT,KGS,3149,GHANA,20494,0.490211
G3,LEATHER FOOTWEAR COMPONENT,KGS,3267,MOZAMBIQUE,25000,0.222956
G3,LEATHER FOOTWEAR COMPONENT,KGS,3291,NIGERIA,2938,0.113046
G3,LEATHER FOOTWEAR COMPONENT,KGS,3355,SEYCHELLES,160,0.001466
G3,LEATHER FOOTWEAR COMPONENT,KGS,3363,SOMALIA,3000,0.028023
G3,LEATHER FOOTWEAR COMPONENT,KGS,4005,ALGERIA,77137,0.828652
G3,LEATHER FOOTWEAR COMPONENT,KGS,4365,SOUTH AFRICA,466415,5.72513
G3,LEATHER FOOTWEAR COMPONENT,KGS,4381,SUDAN,850,0.007145
G3,LEATHER FOOTWEAR COMPONENT,KGS,4407,TUNISIA,97961,2.107003
G3,LEATHER FOOTWEAR COMPONENT,KGS,4463,ZIMBABWE,10640,0.162498
G3,LEATHER FOOTWEAR COMPONENT,KGS,5059,CANADA,14082,0.314372
G3,LEATHER FOOTWEAR COMPONENT,KGS,5423,U S A,99676,4.719103
G3,LEATHER FOOTWEAR COMPONENT,KGS,6015,ARGENTINA,48471,0.734022
G3,LEATHER FOOTWEAR COMPONENT,KGS,6043,BRAZIL,22038,0.435938
G3,LEATHER FOOTWEAR COMPONENT,KGS,6073,CHILE,19650,0.704871
G3,LEATHER FOOTWEAR COMPONENT,KGS,6319,PERU,30000,0.344282
G3,LEATHER FOOTWEAR COMPONENT,KGS,6433,VENEZUELA,6000,0.120206
G3,LEATHER FOOTWEAR COMPONENT,KGS,9259,MEXICO,11,0.000192
G3,LEATHER FOOTWEAR COMPONENT,KGS,9277,NETHERLANDANTIL,1900,0.04295
G3,LEATHER FOOTWEAR COMPONENT,KGS,9311,PANAMA REPUBLIC,200,0.01197
G3,LEATHER FOOTWEAR COMPONENT,KGS,10017,AUSTRALIA,32195,0.597598
G3,LEATHER FOOTWEAR COMPONENT,KGS,10027,BANGLADESH PR,28384,0.254313
G3,LEATHER FOOTWEAR COMPONENT,KGS,10056,CAMBODIA,160,0.001808
G3,LEATHER FOOTWEAR COMPONENT,KGS,10077,CHINA P RP,36677,0.802577
G3,LEATHER FOOTWEAR COMPONENT,KGS,10127,FIJI IS,2120,0.058469
G3,LEATHER FOOTWEAR COMPONENT,KGS,10179,HONG KONG,5225,0.35091
G3,LEATHER FOOTWEAR COMPONENT,KGS,10187,INDONESIA,129345,1.981286
G3,LEATHER FOOTWEAR COMPONENT,KGS,10189,IRAN,10655,0.156657
G3,LEATHER FOOTWEAR COMPONENT,KGS,10205,JAPAN,225301,4.284435
G3,LEATHER FOOTWEAR COMPONENT,KGS,10217,KOREA RP,740,0.018699
G3,LEATHER FOOTWEAR COMPONENT,KGS,10223,LAO PD RP,8040,0.175323
G3,LEATHER FOOTWEAR COMPONENT,KGS,10245,MALAYSIA,231461,4.93561
G3,LEATHER FOOTWEAR COMPONENT,KGS,10258,MYANMAR,70,0.000368
G3,LEATHER FOOTWEAR COMPONENT,KGS,10273,NEPAL,24734,0.172283
G3,LEATHER FOOTWEAR COMPONENT,KGS,10285,NEW ZEALAND,390,0.002216
G3,LEATHER FOOTWEAR COMPONENT,KGS,10309,PAKISTAN IR,10710,0.074436
G3,LEATHER FOOTWEAR COMPONENT,KGS,10323,PHILIPPINES,5775,0.088744
G3,LEATHER FOOTWEAR COMPONENT,KGS,10359,SINGAPORE,627388,9.840268
G3,LEATHER FOOTWEAR COMPONENT,KGS,10369,SRI LANKA DSR,54493,0.529796
G3,LEATHER FOOTWEAR COMPONENT,KGS,10397,THAILAND,29268,1.508855
G3,LEATHER FOOTWEAR COMPONENT,KGS,10437,VIETNAM SOC REP,2231,0.015966
G3,LEATHER FOOTWEAR COMPONENT,KGS,11025,BAHARAIN IS,30,0.000229
G3,LEATHER FOOTWEAR COMPONENT,KGS,11207,JORDAN,23665,0.246262
G3,LEATHER FOOTWEAR COMPONENT,KGS,11219,KUWAIT,17259,0.280265
G3,LEATHER FOOTWEAR COMPONENT,KGS,11225,LEBANON,160,0.001472
G3,LEATHER FOOTWEAR COMPONENT,KGS,11301,OMAN,59045,0.666467
G3,LEATHER FOOTWEAR COMPONENT,KGS,11335,QATAR,1040,0.01154
G3,LEATHER FOOTWEAR COMPONENT,KGS,11351,SAUDI ARAB,280515,4.224044
G3,LEATHER FOOTWEAR COMPONENT,KGS,11419,U ARAB EMTS,322914,12.945115
G3,LEATHER FOOTWEAR COMPONENT,KGS,11453,YEMEN REPUBLC,190,0.00132
G3,LEATHER FOOTWEAR COMPONENT,KGS,12075,TAIWAN,261,0.003354
G3,LEATHER FOOTWEAR COMPONENT,KGS,12133,FR POLYNESIA,70,0.005432
G3,LEATHER FOOTWEAR COMPONENT,KGS,12195,ISRAEL,16368,0.665133
G3,LEATHER FOOTWEAR COMPONENT,KGS,12247,MALDIVES,315,0.003171
G3,LEATHER FOOTWEAR COMPONENT,KGS,13019,AUSTRIA,132446,5.080865
G3,LEATHER FOOTWEAR COMPONENT,KGS,13033,BELGIUM,25084,1.255424
G3,LEATHER FOOTWEAR COMPONENT,KGS,13101,DENMARK,1978,0.025298
G3,LEATHER FOOTWEAR COMPONENT,KGS,13125,FINLAND,98774,3.97098
G3,LEATHER FOOTWEAR COMPONENT,KGS,13129,FRANCE,484568,21.085391
G3,LEATHER FOOTWEAR COMPONENT,KGS,13147,GERMANY,1166694,47.266797
G3,LEATHER FOOTWEAR COMPONENT,KGS,13155,GREECE,1960,0.034307
G3,LEATHER FOOTWEAR COMPONENT,KGS,13197,ITALY,599425,13.88013
G3,LEATHER FOOTWEAR COMPONENT,KGS,13275,NETHERLAND,221521,4.849962
G3,LEATHER FOOTWEAR COMPONENT,KGS,13327,PORTUGAL,871642,31.578634
G3,LEATHER FOOTWEAR COMPONENT,KGS,13367,SPAIN,336735,8.503605
G3,LEATHER FOOTWEAR COMPONENT,KGS,13387,SWEDEN,460,0.005358
G3,LEATHER FOOTWEAR COMPONENT,KGS,13421,U K,800120,32.647693
G3,LEATHER FOOTWEAR COMPONENT,KGS,14297,NORWAY,42,0.00027
G3,LEATHER FOOTWEAR COMPONENT,KGS,14389,SWITZERLAND,188526,9.306168
G3,LEATHER FOOTWEAR COMPONENT,KGS,15003,ALBANIA,20,0.000128
G3,LEATHER FOOTWEAR COMPONENT,KGS,15040,BOSNIA-HRZGOVIN,1100,0.083291
G3,LEATHER FOOTWEAR COMPONENT,KGS,15098,CZECH REPUBLIC,32968,0.683931
G3,LEATHER FOOTWEAR COMPONENT,KGS,15114,ESTONIA,2415,0.11937
G3,LEATHER FOOTWEAR COMPONENT,KGS,15181,HUNGARY,102423,5.036825
G3,LEATHER FOOTWEAR COMPONENT,KGS,15224,LATVIA,1000,0.023042
G3,LEATHER FOOTWEAR COMPONENT,KGS,15234,LITHUANIA,10000,0.127096
G3,LEATHER FOOTWEAR COMPONENT,KGS,15325,POLAND,45946,1.06556
G3,LEATHER FOOTWEAR COMPONENT,KGS,15343,ROMANIA,8395,0.172774
G3,LEATHER FOOTWEAR COMPONENT,KGS,15344,RUSSIA,619841,9.049341
G3,LEATHER FOOTWEAR COMPONENT,KGS,15352,SERBIA,90,0.014863
G3,LEATHER FOOTWEAR COMPONENT,KGS,15358,SLOVAK REP,588713,25.119557
G3,LEATHER FOOTWEAR COMPONENT,KGS,15360,SLOVENIA,9,0.000052
G3,LEATHER FOOTWEAR COMPONENT,KGS,15422,UKRAINE,1000,0.012118
G3,LEATHER FOOTWEAR COMPONENT,KGS,16409,TURKEY,117789,1.983811
G4,SADDLERY AND HARNESS,KGS,599,UNSPECIFIED,1546,0.014183
G4,SADDLERY AND HARNESS,KGS,1213,KENYA,80,0.000428
G4,SADDLERY AND HARNESS,KGS,1395,TANZANIA REP,303,0.002342
G4,SADDLERY AND HARNESS,KGS,1417,UGANDA,500,0.00165
G4,SADDLERY AND HARNESS,KGS,2199,COTE D' IVOIRE,5,0.000044
G4,SADDLERY AND HARNESS,KGS,2257,MAURITIUS,31,0.000146
G4,SADDLERY AND HARNESS,KGS,2399,TOGO,100,0.001291
G4,SADDLERY AND HARNESS,KGS,3041,BOTSWANA,1000,0.007898
G4,SADDLERY AND HARNESS,KGS,3149,GHANA,250,0.002421
G4,SADDLERY AND HARNESS,KGS,3291,NIGERIA,1015,0.008782
G4,SADDLERY AND HARNESS,KGS,3355,SEYCHELLES,110,0.000825
G4,SADDLERY AND HARNESS,KGS,3461,ZAMBIA,48,0.001619
G4,SADDLERY AND HARNESS,KGS,4111,EGYPT A RP,2529,0.024795
G4,SADDLERY AND HARNESS,KGS,4231,LIBYA,24917,0.184167
G4,SADDLERY AND HARNESS,KGS,4265,MOROCCO,1027,0.013748
G4,SADDLERY AND HARNESS,KGS,4365,SOUTH AFRICA,108991,1.117085
G4,SADDLERY AND HARNESS,KGS,4381,SUDAN,630,0.005806
